polity_id,year,gdp_int_usd,est_frac
Lan Xang,1400,1245593736.969763,0.9976094172827725
Later Mayan City-States,1400,1287813288.7630062,1.0
Mahdids,1400,274978898.0002353,1.0
Majapahit,1400,6610029988.730793,1.0
Makuria,1400,99033641.33913553,0.6778443376836658
Mali Empire,1400,1987929493.7890663,1.0
Mamluk Sultanate,1400,9227829814.226055,0.557889252798501
Margraviate of Brandenburg,1400,654289053.6930102,0.8031098232773
Margraviate of Moravia,1400,576918778.74088,0.9977142294043246
Marinid Sultanate,1400,1780256963.6914148,1.0
Michoacán,1400,418382591.6833948,1.0
Ming Dynasty,1400,94892546458.48128,0.007952444980256379
Namayan,1400,94474350.33613782,1.0
Nanzan,1400,4227092.588481231,0.0
Ngô Dynasty,1400,1278987149.725505,0.9897041224726641
Northern Yuan,1400,1772661770.69739,0.7411321384819961
Novgorod Republic,1400,481766569.7129231,1.0
Old Kingdom of Norway,1400,620437390.3700755,0.7641479866360071
Ottoman Empire,1400,2803113412.8988996,0.39504866090314855
Papal States,1400,3879473377.611175,0.0010208047276300555
Patriarchate of Aquileia,1400,381294962.5534188,0.07940408898617339
Principality of Achaea,1400,127348452.765973,0.0
Principality of Moldavia,1400,535628505.76221883,1.0
Principality of Orange,1400,5834974.421386719,0.0
Principality of Smolensk,1400,174429621.44670105,1.0
Principality of Theodoro,1400,932716.7991333007,1.0
Principality of Valona and Kanina,1400,47169403.49448549,0.8782431985339331
Principality of Vladimir-Suzdal,1400,108979336.15422115,1.0
Principality of Wallachia,1400,449709039.5545865,1.0
Pskov Republic,1400,35109747.35304414,1.0
Qara Qoyunlu,1400,558319543.157929,0.057699770419228996
Ramadanid Emirate,1400,129729877.83244908,0.0
Rasulid Dynasty,1400,3194261919.2478,1.0
Republic of Florence,1400,914049408.368957,0.0
Republic of Genoa,1400,620723569.7444713,0.09881497377084665
Republic of Pisa,1400,289439047.4954256,0.0
Republic of Ragusa,1400,2490861.042348399,1.0
Republic of Venice,1400,909824142.9132533,0.13044793036942395
Samudera Pasai Sultanate,1400,26987361.68219112,1.0
Serbian Despots,1400,245031580.3222772,1.0
Serbian Empire,1400,773123309.091665,1.0
Shan States,1400,930480835.0985233,0.9775822045346549
Sind-Samma Dynasty,1400,1117207437.1920583,1.0
Sukhothai Kingdom,1400,199241111.6149806,1.0
Sultanate of Bengal,1400,23176494347.809216,1.0
Sultanate of Brunei,1400,8269835.591229323,1.0
Sultanate of Kedah,1400,137149015.0488663,1.0
Sunda Kingdom,1400,2480760264.654857,1.0
Swiss Confederation,1400,484737366.09029245,0.003953872733617627
Tenochtitlan,1400,729838424.5762111,1.0
Teutonic Order,1400,692776352.5818071,0.7675563055354925
Texcoco,1400,1640537524.1844985,1.0
Tibet,1400,1238577686.5425336,0.0013293852165550736
Timurid Empire,1400,11305796935.821234,0.6427682505939373
Tondo,1400,67784286.05096337,1.0
Tughlaq Dynasty,1400,15590656921.194721,1.0
Tver,1400,10647612.195503233,1.0
Vijayanagara Empire,1400,20107049899.200428,1.0
Zayyanid dynasty,1400,567474502.1226324,1.0
Adal Sultanate,1450,309181904.28125656,1.0
Alodia,1450,406832274.78744,1.0
Ambrosian Republic,1450,1861515770.3125381,0.0
Aq Qoyunlu,1450,852496614.3856393,0.294722556844364
Ashikaga Shogunate,1450,8949536057.65348,0.0
Ava Kingdom,1450,2195462153.6731143,1.0
Ayutthaya Kingdom,1450,2350653479.4603186,1.0
Aztec Triple Alliance,1450,8033575754.183799,1.0
Bahmani Sultanate,1450,12280171031.01687,1.0
Bahrani Dynasty,1450,296616016.6544368,1.0
Beylik of Dulkadir,1450,190923029.10591125,0.0
Beylik of Isfendiyar,1450,369448208.8399811,0.0
Beylik of Karaman,1450,319068370.8958258,0.0
Bornu Empire,1450,86965965.4308384,1.0
Byzantine Empire,1450,355883113.51619774,0.0
Ceylon,1450,826151767.0426956,1.0
Chagatai Khanate,1450,1270010389.1265538,0.314466047104504
Chimu Empire,1450,1467702280.8715782,1.0
Chámpa,1450,451333430.7050183,1.0
Comtat Venaissin,1450,129662655.60791016,0.0
County of Armagnac,1450,458363454.2093811,0.0
County of Auvergne,1450,24661794.980895996,0.0
County of Béarn,1450,173846079.4100787,0.0
County of Foix,1450,426130168.74450344,0.0009235486973360806
County of Maine,1450,564153985.6999512,0.0
County of Nevers,1450,425785336.4588013,0.0
County of Périgord,1450,744009361.1506348,0.0
County of Savoy,1450,1659821687.0310552,0.0
County of Touraine,1450,352575168.64105225,0.0
County of Urgell,1450,1660656.7259973073,0.8640904256445259
Crimean Khanate,1450,705114511.2392037,1.0
Crown of Aragon,1450,8613601008.186378,0.0012359389494121782
Crown of Castile,1450,5463543518.35422,0.0
Despotate of Epirus,1450,71183705.45162469,0.0
Duchy of Bavaria,1450,1191169231.5013733,1.0
Duchy of Brittany,1450,1830145871.3763425,0.0
Duchy of Burgundy,1450,5530545146.319424,0.037797001597037624
Duchy of Styria,1450,89857256.83841267,0.392344223602313
Earldom of Desmond,1450,237212092.02667236,1.0
Electorate of Brandenburg,1450,857715972.4078667,0.9056391629605659
Electorate of Trier,1450,545990461.4682221,0.9996857247201285
Emirate of Granada,1450,706296130.325307,0.0
Empire of Trebizond,1450,301710218.7065544,0.0
Ethiopian Empire,1450,2156073306.7443404,1.0
Four Oirats,1450,2896802641.6054173,0.5831306703523411
Golden Horde,1450,1650258988.8948092,1.0
Grand Principality of Moscow,1450,786737032.4899675,1.0
Hafsid Dynasty,1450,1330427257.832692,0.6524636482951337
Hanthawaddy Kingdom,1450,1583613094.6207595,1.0
Haudenosaunee,1450,46565258.81105958,1.0
Holy Roman Empire Minor States,1450,16694720363.325535,0.6419201339917989
House of Ascania,1450,1878772334.5225968,1.0
House of Bourbon,1450,1446870283.104126,0.0
House of Habsburg,1450,4857344812.395613,0.9534765797039502
House of Jagiellon,1450,4796880738.369087,0.8190261566113425
House of Oldenburg,1450,1088592241.3609867,0.6343134230398594
House of Valois-Anjou,1450,1709366559.8335683,0.03307269742405449
Inca Empire,1450,1862417650.235114,1.0
Jaffna kingdom,1450,67066344.556929156,1.0
Jaunpur Sultanate,1450,19489352335.13653,1.0
Joseon,1450,4244301455.079635,0.9938904993498263
Kalmar Union,1450,1222395406.8620977,0.6691902446701335
Kashmiri Sultanate,1450,1978358286.5665376,0.9575708808154018
Kathmandu,1450,129236895.82731609,1.0
Khanate of Kazan,1450,363747312.3448172,1.0
Khanate of Sibir,1450,1996593999.0745525,0.9998064636048668
Khmer Empire,1450,3183407622.381398,1.0
Kingdom of Bohemia,1450,2766823975.5835986,0.702987399792386
Kingdom of Bosnia,1450,610438834.2265562,1.0
Kingdom of Cyprus,1450,274510054.03680706,0.943057067169773
Kingdom of England,1450,6015188430.289286,0.020128903896660607
Kingdom of France,1450,9038202848.932096,9.748033782066908e-06
Kingdom of Georgia,1450,1043253385.1198661,0.8421258515844484
Kingdom of Kongo,1450,844825513.4581788,1.0
Kingdom of Mrauk U,1450,766551780.9464287,1.0
Kingdom of Portugal,1450,1270146180.6377141,0.0012303196582787773
Kingdom of Scotland,1450,864883918.9898065,0.00568301779569137
Lan Na Kingdom,1450,200942142.43207964,1.0
Lan Xang,1450,1328653097.4965136,0.997692997546702
Later Mayan City-States,1450,1720927586.0063853,1.0
Livonian Conference,1450,229253216.48029935,1.0
Lê Dynasty,1450,1488591661.3119006,0.99122188304315
Mahdids,1450,278676795.7058991,1.0
Majapahit,1450,7416949219.860383,1.0
Makuria Kingdom,1450,98998889.3862633,0.6795887401136418
Mali Empire,1450,2796661978.064648,1.0
Mamluk Sultanate,1450,9283403667.458487,0.5665807717691747
Marinid Sultanate,1450,1586558354.5396242,1.0
Michoacán,1450,3019986005.3484535,1.0
Ming Dynasty,1450,106289219508.24478,0.0011951102641459361
Namayan,1450,105073331.70263559,1.0
Nogai Horde,1450,447606299.1458179,1.0
Novgorod Republic,1450,519361836.93523633,1.0
Ottoman Empire,1450,4440164296.2005625,0.3757401387957487
Papal States,1450,4295754695.844834,0.001000714567345851
Principality of Moldavia,1450,584325822.893461,1.0
Principality of Orange,1450,6961187.960449219,0.0
Principality of Theodoro,1450,1030118.7089014053,1.0
Principality of Vladimir-Suzdal,1450,84866169.05708867,1.0
Principality of Wallachia,1450,550687436.7567035,1.0
Pskov Republic,1450,33879514.97334933,1.0
Qara Qoyunlu,1450,2238090382.364479,0.18014362995366648
Ramadanid Emirate,1450,138567053.83209363,0.0
Rasulid Dynasty,1450,3391599498.032327,1.0
Republic of Florence,1450,1205170568.5994692,0.0
Republic of Genoa,1450,712284053.8969728,0.08614001399706342
Republic of Ragusa,1450,17354556.992373426,1.0
Republic of Venice,1450,3038016070.272161,0.15341760586590156
Ryukyu Kingdom,1450,35651789.86937256,0.0
Samudera Pasai Sultanate,1450,30360488.102530282,1.0
Sayyid Dynasty,1450,5187314840.749219,1.0
Serbian Empire,1450,1108135356.3042088,1.0
Shan States,1450,1005551905.5837722,0.978344784169658
Shirvan,1450,411661903.3981112,1.0
Sind-Samma Dynasty,1450,1136681138.824053,1.0
Sultanate of Bengal,1450,23459061538.14484,1.0
Sultanate of Brunei,1450,7928911.06930482,1.0
Sultanate of Kedah,1450,146941391.8115152,1.0
Sunda Kingdom,1450,2790828279.6287985,1.0
Swiss Confederation,1450,640495159.8574866,0.015694437247452474
Teutonic Order,1450,423497983.25243926,0.25424564416424106
Tibet,1450,1355202962.117006,0.0013470886157313225
Timurid Empire,1450,10383514019.63821,0.6896717880091345
Tondo,1450,75388935.90574935,1.0
Tver,1450,11475490.936198235,1.0
Vijayanagara Empire,1450,25590248955.92984,1.0
Zayyanid dynasty,1450,557998485.3039638,1.0
Adal Sultanate,1500,317830258.1244652,1.0
Ahmadnagar Sultanate,1500,2734205340.386294,1.0
Alodia,1500,409356357.81102026,1.0
Aq Qoyunlu,1500,5293866370.484924,0.10202776131039036
Ashikaga Shogunate,1500,52158894.0385905,0.0
Astrakhan Khanate,1500,126573562.80335541,1.0
Ava Kingdom,1500,1955097751.267847,1.0
Ayutthaya Kingdom,1500,2674587012.5464935,1.0
Aztec Triple Alliance,1500,13708985454.62026,1.0
Bahrani Dynasty,1500,309580269.38067174,1.0
Berar Sultanate,1500,2855817419.8011713,1.0
Beylik of Dulkadir,1500,195633204.48632807,0.0
Bidar Sultanate,1500,2396370991.8553114,1.0
Bijapur Sultanate,1500,3846760092.3408093,1.0
Bornu Empire,1500,663937088.6955879,1.0
Ceylon,1500,850039544.7054936,1.0
Chámpa,1500,61340467.74895249,1.0
Comtat Venaissin,1500,64221342.1496582,0.0
County of Auvergne,1500,26602827.711608887,0.0
County of Foix,1500,1662637615.6119008,0.00026738086685376044
County of Nevers,1500,439363663.0665282,0.0
County of Savoy,1500,1663686639.2837152,0.0
County of Urgell,1500,1644138.2001411526,0.8614697622153334
Crimean Khanate,1500,526545899.45833623,1.0
Crown of Aragon,1500,4723384782.744311,0.002291372291993396
Crown of Castile,1500,7075829469.316295,0.03859702989562843
Demak Sultanate,1500,429886373.65592617,1.0
Duchy of Bavaria,1500,1227644551.054414,0.115141386236729
Duchy of Lorraine,1500,868980865.8114396,0.010933436317375148
Duchy of Milan,1500,3626307000.976274,0.0
Duchy of Styria,1500,82993659.21662694,0.4183867015591529
Eastern Chagatai Khanate,1500,412835688.584458,0.8963407856980646
Electorate of Brandenburg,1500,794150293.4312859,0.0
Electorate of Saxony,1500,2046722881.7689376,0.0022252039808316115
Electorate of Trier,1500,564598942.7830769,0.0021220947050089624
Ethiopian Empire,1500,2166221394.5773344,1.0
Golden Horde,1500,1614918939.2823274,1.0
Grand Principality of Moscow,1500,1870447747.8407083,1.0
Habsburg Monarchy,1500,5367974346.6799555,0.033982048239441696
Hafsid Dynasty,1500,1329275743.1740727,0.6496773393019221
Hanthawaddy Kingdom,1500,1692174083.2979867,1.0
Haudenosaunee,1500,48550189.37347429,1.0
Holy Roman Empire Minor States,1500,16431697862.875786,0.03137008200928006
House of Bourbon,1500,1941107108.6004028,0.0
House of Habsburg,1500,4567717023.956781,0.8280839311846275
House of Jagiellon,1500,5708431612.691538,0.7982933639685549
Inca Empire,1500,8267656437.532274,1.0
Jaffna kingdom,1500,69005535.37515013,1.0
Joseon,1500,4318914624.667754,0.9943757589265579
Kalmar Union,1500,3486823469.8943715,0.6180616585250337
Kapisa,1500,1000038953.8665954,1.0
Kashmiri Sultanate,1500,1790480791.3606534,0.9622541992151349
Kathmandu,1500,131609884.48756328,1.0
Kazakh Khanate,1500,2636674259.3551865,0.9990782835856253
Khanate of Kazan,1500,419953626.4520812,1.0
Khanate of Sibir,1500,1008421578.3809531,1.0
Khmer Empire,1500,3590408705.1297855,1.0
Kingdom of Bohemia,1500,3054086212.5475574,0.5754556593721564
Kingdom of England,1500,5987754301.826965,0.02608911977460686
Kingdom of France,1500,16428751293.431078,5.8799125532802285e-06
Kingdom of Georgia,1500,304273867.1726579,1.0
Kingdom of Hungary,1500,4365604110.881963,0.9982283752813425
Kingdom of Imereti,1500,86429781.85626742,1.0
Kingdom of Kakheti,1500,330742109.6734714,1.0
Kingdom of Kongo,1500,902193199.051154,1.0
Kingdom of Mrauk U,1500,814106761.2309998,1.0
Kingdom of Naples,1500,5984230368.633339,0.0
Kingdom of Portugal,1500,1683118921.9503706,0.11077779908947555
Kingdom of Scotland,1500,1048297446.5504386,0.0
Lan Na Kingdom,1500,211777184.17922816,1.0
Lan Xang,1500,1394777046.0017426,0.9979764462342341
Later Mayan City-States,1500,1783436098.0907207,1.0
Livonian Conference,1500,251002774.0163069,1.0
Lodi Dynasty,1500,31403856704.566845,1.0
Lê Dynasty,1500,1737754906.5333817,0.9938830541144077
Mahdids,1500,89000302.35483122,1.0
Majapahit,1500,4327064889.632221,1.0
Makuria Kingdom,1500,98793383.25474963,0.6814409684942838
Mali Empire,1500,1294480144.5109582,1.0
Mamluk Sultanate,1500,9313608162.75181,0.5746401741959907
Michoacán,1500,4670260567.212342,1.0
Ming Dynasty,1500,104291488057.73639,0.001514468821927327
Moghulistan,1500,623979897.5589422,0.022670499172131157
Mongol Khanate,1500,3457244945.926887,0.5150035607525129
Namayan,1500,72265367.29933749,1.0
Nogai Horde,1500,497775243.83919156,1.0
Ottoman Empire,1500,8175859851.549419,0.4439826393886697
Papal States,1500,3833977962.4607716,0.0011115170689211882
Principality of Abkhazia,1500,48221212.09366715,1.0
Principality of Guria,1500,67739309.6194591,0.997178372229261
Principality of Mingrelia,1500,137747790.34857515,1.0
Principality of Moldavia,1500,665792457.8011475,1.0
Principality of Orange,1500,3754537.8024902344,0.0
Principality of Wallachia,1500,706402987.5540671,1.0
Prome Kingdom,1500,423247846.8558282,1.0
Pskov Republic,1500,39727484.13840842,1.0
Qasim Khanate,1500,73489511.43493652,1.0
Rajahnate of Cebu,1500,29890783.610731624,1.0
Ramadanid Emirate,1500,143874327.45552066,0.0
Republic of Florence,1500,1146606754.9366562,0.0
Republic of Genoa,1500,503852184.6087952,0.09648894470729345
Republic of Ragusa,1500,16612535.312506463,1.0
Republic of Venice,1500,3469684470.570948,0.24479415619783995
Ryazan,1500,104699996.94766235,1.0
Ryukyu Kingdom,1500,53338394.885058604,0.0
Samtskhe-Saatabago,1500,257848368.93930018,0.2511421961363669
Samudera Pasai Sultanate,1500,58607015.46529123,1.0
Shan States,1500,1075312056.5069695,0.9809661351956206
Shaybanids,1500,380473503.6678113,1.0
Shirvan,1500,461703493.324025,1.0
Sind-Samma Dynasty,1500,1189739451.7533839,1.0
Songhai Empire,1500,1177778541.8336296,1.0
Sultanate of Bengal,1500,27392173661.77175,1.0
Sultanate of Brunei,1500,82464716.98312934,1.0
Sultanate of Cirebon,1500,508452438.8572841,1.0
Sultanate of Kedah,1500,148912662.043103,1.0
Sultanate of Malacca,1500,20714624.10231465,1.0
Sultanate of Palembang,1500,381185353.1412395,1.0
Sultanate of Sulu,1500,3635549.7063396997,1.0
Sunda Kingdom,1500,2547421506.0504947,1.0
Swiss Confederation,1500,1209118033.7292476,0.0011909568831674536
Tahirid Sultanate,1500,3575281749.341045,1.0
Teutonic Order,1500,186660788.24489895,0.4477128205771534
Tibet,1500,1324800206.80455,0.0015237178738107002
Timurid Empire,1500,4029513948.919142,0.8095433456967069
Tondo,1500,85711268.50636026,1.0
Vijayanagara Empire,1500,24753674745.765926,1.0
Warring States Japan,1500,10906437566.213713,0.0
Wattasid dynasty,1500,1346727454.019652,1.0
Zayyanid dynasty,1500,548215013.3211684,1.0
Ahmadnagar Sultanate,1550,2757054948.001911,1.0
Ashikaga Shogunate,1550,49438761.45541381,0.0
Astrakhan Khanate,1550,159385350.09159517,1.0
Ayutthaya Kingdom,1550,2843095088.08282,1.0
Balinese Kingdom,1550,247764528.95351988,1.0
Berar Sultanate,1550,2842458539.3709474,1.0
Bidar Sultanate,1550,1176968354.7707944,1.0
Bijapur Sultanate,1550,5126547240.115398,1.0
Blambangan Kingdom,1550,1697681711.9947565,1.0
Bornu Empire,1550,723689205.3761859,1.0
Chámpa,1550,69074208.98702794,1.0
Comtat Venaissin,1550,63077691.829833984,0.0
County of Foix,1550,821187621.7976127,0.00044752051514627283
County of Urgell,1550,2280589.0006322092,0.7357734542961742
Crimean Khanate,1550,744581027.3472962,1.0
Demak Sultanate,1550,2604018247.6349154,1.0
Denmark-Norway,1550,2701959016.986654,0.8223250372483766
Duchy of Bavaria,1550,1170606087.8038647,0.07637331888534364
Duchy of Lorraine,1550,840076833.7089906,0.009969160297054006
Duchy of Prussia,1550,227545437.84386128,0.43945822055559836
Eastern Hungarian Kingdom,1550,1375465415.482727,0.9992363220214542
Eastern Moghulistan,1550,501245181.63576466,0.024327180272482617
Electorate of Brandenburg,1550,824488242.4034429,0.0
Electorate of Saxony,1550,2042608335.9627507,0.0029151599967004124
Electorate of Trier,1550,562589815.5244639,0.0027450920646427714
Ethiopian Empire,1550,2298313143.8712482,1.0
First Toungoo Empire,1550,4078746113.141297,1.0
Funj Sultanate,1550,1939860638.8782563,1.0
Golconda Sultanate,1550,4102909170.7956595,1.0
Golden Horde,1550,2706748636.9951897,0.6373885590376628
Habsburg Monarchy,1550,8696626158.540112,0.026978601547466105
Hafsid Dynasty,1550,1443671542.5564644,0.6461308074037801
Haudenosaunee,1550,35785571.34490288,1.0
Holy Roman Empire Minor States,1550,14994625064.200897,0.029617350308714718
House of Bourbon,1550,952118014.8696644,0.0
House of Jagiellon,1550,5893693547.617109,0.7251787829862874
Inca Empire,1550,21266375.55591594,1.0
Itza Mayans,1550,4937997.999326468,0.9981562098460043
Jaffna kingdom,1550,77076301.6166364,1.0
Joseon,1550,5095993078.417132,0.9843894990920099
Kashmiri Sultanate,1550,1663754936.071888,0.9624392889015253
Kathmandu,1550,147002746.1044209,1.0
Kazakh Khanate,1550,2574535090.1538324,0.9991210240408726
Khanate of Bukhara,1550,2436743580.517887,0.9993820811640879
Khanate of Kazan,1550,569853421.3080212,1.0
Khanate of Khiva,1550,256315887.10611382,1.0
Khanate of Sibir,1550,1235671479.047659,1.0
Khmer Empire,1550,3731655716.8040276,1.0
Kingdom of England,1550,6988658052.537796,0.09630724688304011
Kingdom of France,1550,20367584675.193913,4.842525103689609e-06
Kingdom of Georgia,1550,340096908.7741773,1.0
Kingdom of Imereti,1550,96505658.77761136,1.0
Kingdom of Kakheti,1550,370256674.7044647,1.0
Kingdom of Kongo,1550,910378478.2871128,1.0
Kingdom of Mrauk U,1550,1484160193.022088,1.0
Kingdom of Portugal,1550,2656959446.070674,0.46663881748820435
Kingdom of Scotland,1550,1119042889.3862722,0.0
Kingdom of Spain,1550,33487434190.797615,0.25646661283737143
Kingdom of Sweden,1550,1062943297.6956857,0.4557711929399239
Lan Na Kingdom,1550,219969574.7005552,1.0
Lan Xang,1550,1488847449.1519575,0.9979485600697411
